ID,dim,fcn_name,fcn_index,init_sigma,init_loc0,init_loc1,init_loc2,init_loc3,init_loc4,init_loc5,init_loc6,init_loc7,init_loc8,init_loc9
10,10,BentCigar,12,0.0644845768770973,-0.8664434930924726,-0.28053845178567904,-0.10317691286775753,0.8060236625687134,-0.8643471582660843,0.7320857183981916,-1.0576372765137525,0.7900100782618827,1.620076855839862,-0.4822670911459131
11,10,Discus,11,0.623783810224378,-0.6807792831893572,0.9395551429130593,1.4890637039644696,-0.794144852481227,0.911704574044802,-0.8810149967634583,0.11125993830549807,-0.11061174582131339,-0.49161000543974154,-0.5784924561900764
12,10,Ellipsoid,2,0.8069995129166203,1.1715146527760567,-0.19182459177174443,-0.38674271745065963,0.09781197394055521,0.17021328102770275,-1.3720600811981427,0.291095324293791,-0.6176004834019341,0.23993283153450695,0.062266828894885703
13,10,Katsuura,23,0.5576599336152057,0.8298973585030716,-0.5452781881034146,0.9291785240051658,-0.026762117572831486,-0.14512360330861623,1.0280128634328658,1.3071404893956085,-1.275620506018215,0.19482666625797299,0.004822802793012322
14,10,Rastrigin,15,0.30824575661273224,0.7339731868633803,-0.757131410116682,-0.31492041111054647,1.0272681427148609,-2.290591190552482,-0.2304710410399832,0.9685808032154299,1.9946063394643483,-1.528533490730787,0.37063331014993994
15,10,Rosenbrock,8,0.014436286288647904,-0.8363444707547003,-1.4050025574956129,-0.9446811215659461,1.4456889158856434,1.010921870036345,-0.38591767979276725,0.9618662096784428,-0.6588204240117612,-0.0484018378850565,2.8206799650522
16,10,Schaffers,17,0.3208226620324913,2.327712829123929,-2.1473089518009276,0.2889074919612322,0.03428536686348045,-2.4028408437784616,0.3984770259800594,-1.078821108793282,-0.6341928509993341,2.201470503302931,-0.6036407582123977
17,10,Schwefel,20,0.9619899551399733,-1.319985170563204,0.6818689212135717,0.8510348608105902,0.6088327149744027,1.8092594781592475,-0.21995291328399433,-0.041022986259750385,-1.2315139730807747,-0.08388685510831383,0.1797262923695295
18,10,Sphere,1,0.3547769844183697,-0.18174743149287545,-0.322617304732669,-0.3629320634939278,0.7587441223613696,0.6323257791465903,-0.5368286335335902,-0.05111290670764083,0.5434257031384438,-0.37402566835772016,1.2091966455593812
19,10,Weierstrass,16,0.6126817448091704,-0.9124616313964513,-1.0280468560079716,-0.12647578531543044,0.10572194107611553,-0.6062248817785965,-0.02596693907841422,-0.8134312595136141,-0.278294067728046,-1.3431611052735322,-1.583598212954741
20,10,BentCigar,12,0.3097027809087953,-1.134136517398997,0.0505035223601319,-0.8210484351511844,-0.25763307420903675,-0.1905438830677441,-2.3645840073143676,0.6266785244097809,-0.555659126137382,0.6568091978011645,1.5476773328731033
21,10,Discus,11,0.7055362977391765,0.0960640375765358,0.4838835198408743,-0.36925170725119644,0.19969362549227068,0.14094256789391577,0.2877512908373026,0.12155309816842072,0.6696758934379913,-0.3498733467339226,1.7150766314391621
22,10,Ellipsoid,2,0.847440249490982,0.8325207586759579,-1.1290667603401527,-0.13618542393953917,0.014213273466710296,0.40604580157934694,0.2596185982188323,-0.3281426359301946,0.8503940703477052,-2.0106302580175903,0.1836017795277957
23,10,Katsuura,23,0.16918796055411078,-1.2195420255612206,0.4798397993033465,-0.37305096828433987,1.2178862160014599,-0.07578230111341369,-1.6031403818436216,0.4213815672861065,2.207332925677132,0.4731141228448052,1.0298654514782644
24,10,Rastrigin,15,0.8092814294437787,0.16290633599257806,-1.1185191496022273,1.449848503468625,-2.136412023557586,0.302686770360716,0.17639811963923152,0.35982848422310204,1.4860521396810038,-0.7910770947708156,-0.2743820622764566
25,10,Rosenbrock,8,0.6606525489714986,-1.4256263295501714,0.7886708987788504,0.5051444272343454,0.8709164072396995,-1.9221250316296348,0.7960966834751217,0.11370088718473265,-1.3561205393090265,-0.19466699137965515,-0.2165539039731921
26,10,Schaffers,17,0.20801704176245372,-0.28994513356115714,1.303922120458311,1.2611074928664627,0.4753471499509053,0.4675467361315445,0.914384398239503,0.7507823348800182,0.590073236455153,-0.46499669790468456,-0.8398599361893362
27,10,Schwefel,20,0.9153651794193152,0.4993725521292753,0.5180311423532238,0.2536226500817044,-1.2416461200573747,0.9753412940688674,2.7175130374260927,-0.16260730890130787,-0.6985027831313638,1.6577436958995035,0.7645073115048667
28,10,Sphere,1,0.844694681416538,0.8036632041533328,-0.009978641793608946,-1.9476345145945542,1.3441179740157585,0.9877036769164526,0.0979281217992984,-1.1630463615677613,0.08670766467822622,0.6418995518182009,0.18222009142739823
29,10,Weierstrass,16,0.2529112268117998,0.5972959077953091,-0.5704502746989795,2.4483994220240204,-1.4249320924058826,1.6831866992442381,1.814036542725167,-1.074048968566686,-1.6071221999831646,-0.3185780376382245,-0.40711886869566083
30,10,BentCigar,12,0.7904852082357458,0.6905213540307145,1.169765455512012,0.08059691076614084,-0.7732222218825745,0.9792919072784233,1.5485072282371077,1.0092648609988646,-0.3086867102900191,1.5402393737285394,-1.3005419688899706
31,10,Discus,11,0.06250987485027293,1.577789821567848,0.8132428099849569,-0.18607146819349693,-0.1417874781734852,-1.673471996425237,-1.7887085022079456,0.025611287698943126,0.14257028433736882,0.856481000818331,-0.9327426190526354
32,10,Ellipsoid,2,0.7266434156062823,-0.8447548839516086,0.0009545043280686743,0.8827937409572677,-0.0909243743338931,1.3835723538088944,0.9157741694248649,-0.29987380848161266,2.6523880615142335,0.0754137473819762,-0.03159113494018926
33,10,Katsuura,23,0.9296161039555625,-0.20559509305023016,-0.5330413516924062,1.0868885099150583,-0.7336698903261593,-0.7314564849853674,-0.33874576171320825,0.5007110851901077,-0.44417028053392604,1.7448367823960862,-0.4031601225692204
34,10,Rastrigin,15,0.6104737819593763,1.2443252274041128,-0.21403219694031372,-0.7166001881426326,-2.196707516910045,-0.805598750510476,-0.2944972204655095,0.6173212919094255,-0.5069685791068451,-1.34175422966451,-0.8954674939635778
35,10,Rosenbrock,8,0.5956862755192497,-0.5551478343446485,0.06780924218389453,-1.0606491108418175,0.3056687528131755,-0.6505635304471155,-1.0171901033384256,-0.14154498317368883,0.1578752284155451,3.2092139374527395,-0.10265829513379632
36,10,Schaffers,17,0.36856010975790165,-0.23079910756994795,0.5027216142697194,-0.8108486267598779,-1.4230706741512757,1.6348158286249987,1.5759640888528577,-1.3274751514712526,0.7256361960427358,-0.21724018472603515,-1.119483572985216
37,10,Schwefel,20,0.4222259816519184,-0.7709089641226337,0.9174688505298818,-0.20710434308557726,0.5008089434198336,1.5090968042874218,-0.33734722456512306,0.4824126963277729,0.3053399329467051,-0.26345448687516737,1.9026182236164397
38,10,Sphere,1,0.5861914680512801,0.9406916308453194,-0.6402065961497514,-0.8365997875027227,-0.17969121004470004,-0.7924255145999806,1.735904077311506,-0.9812701122215635,0.10246932126741284,-0.7177251584678613,-0.21094085171024357
39,10,Weierstrass,16,0.5792996780460742,-1.0618699613670242,-1.2644189595398874,-0.03764102559066237,-2.4990859205823943,0.03515024057582864,-0.7051815901302901,-1.3346235127722053,0.6716202528873093,0.1714967651020737,-0.04228446821459533
40,10,BentCigar,12,0.19980413252913742,-0.17045138296696483,-0.11706746724297436,1.2442336472553797,0.5553072399152692,-0.18014201366887816,-0.33341950653234453,0.3199530613825805,-0.7970811372413164,0.5884347998308519,0.8471195253331243
41,10,Discus,11,0.7385860750869403,0.5714561479739291,1.8711165503928149,0.8013976180881359,1.9312094544128273,-0.4723212141200849,-1.3573192701468022,-0.7041783849910649,0.4041062224785577,0.6072888698628329,0.170158799183915
42,10,Ellipsoid,2,0.898583023549277,0.1971045293879127,0.5442290930328709,1.3917449944022742,-1.5360272711890541,0.9250369703079524,1.1902821770165446,0.9548506492048042,0.9579729202325208,-0.8230444629636317,-2.952792403429167
43,10,Katsuura,23,0.9261214048283172,-0.20419383288633178,-0.9209085190033635,0.6760168263450418,-0.47807471822429803,-1.9480827404985808,-1.4329915885304818,0.27490167992069914,1.3132791535135198,0.4610886566120049,-0.5070860326985619
44,10,Rastrigin,15,0.013092779728319237,-1.0392528222973472,-0.7553623050261951,0.3048517353016242,-0.12748921221769305,0.8162270665963031,0.1571948305260733,-0.26780100207643004,0.4514894478243406,-0.9881322860871513,0.11463399123715956
45,10,Rosenbrock,8,0.47898341292254465,0.6317445975115817,-1.4423553329476229,-1.4725812809868963,-0.2861132820503249,2.2991989538659863,0.4262526151052068,0.4211558198600307,-0.18321338254304506,1.1518937561806564,-0.5098717179505143
46,10,Schaffers,17,0.49560205515786593,0.324837668424642,1.3680167150937619,-0.01171921643058495,0.1992851996548206,-1.5568901907386588,-0.9640796168141629,-0.4061517690226184,-1.520939758632635,0.03627009706998494,-1.881910796046613
47,10,Schwefel,20,0.9113384025277762,-1.9797997944059944,-0.26555148814487334,0.13332084219453444,-0.32217588899395994,-0.9739712773214361,1.831160081860332,0.3778810788175931,0.3845630377560598,2.018806843890342,-0.26370279104117245
48,10,Sphere,1,0.22989749257532655,0.29106110746542735,-0.4813836603161759,2.0941466654553618,-1.168564894706655,-0.15038723834202813,1.340907274376618,-1.3401411415644775,0.020771202768610997,1.6309724513965502,3.4356827433093553
49,10,Weierstrass,16,0.8856098246042591,0.3948157806349356,-0.08157358880377516,0.6888648255917685,-0.3352452534245259,0.8971376196579764,-0.8320682971378177,-0.35873754173562755,1.1831406223030343,-1.3425510204964965,1.2644316334545034
50,10,BentCigar,12,0.027239615596538314,0.11609693058103299,1.3258969473992928,0.35739863554585766,-2.2399631904996515,0.3503178963601793,-0.3244876757840249,0.5929337334000043,-1.5137685391335334,0.06996053840118843,1.4247651799396135
51,10,Discus,11,0.7922796969401855,-0.8503904908949791,-0.7667664933137227,0.8270250912792239,-0.47817731691427323,0.9257742202281911,-2.2643030614551733,-0.336891213136831,0.23315371594789322,-0.37674843366972455,-0.3972445195763829
52,10,Ellipsoid,2,0.5015008163840962,-1.876768349887155,-0.4885151617020852,0.0644683552960505,2.292866615009623,1.4985277814747013,0.16488117851571701,-0.6646579834812452,1.0666398300075481,-0.18829344062300807,0.7189339344637271
53,10,Katsuura,23,0.6910706052573709,0.5350235308258319,0.17273108034447368,-1.3843546235533757,1.012736390271327,0.12388290276243387,-0.1724625947242465,-0.016629211752857774,-0.3734525623008246,0.5491571496997045,-0.43150432773350766
54,10,Rastrigin,15,0.9221153569482406,-1.4885549581635076,-0.07211893246769599,-0.05869963480077767,-0.08137233865839245,0.5765377348609858,0.27448795954761956,0.046843990550710875,0.22840992498563803,0.5562353664727789,0.3255011535524868
55,10,Rosenbrock,8,0.4687820798827944,0.7847532201081251,-1.2828817979117249,0.7910765937625417,-1.310765903527608,1.669044349708283,0.7076587485550503,0.774295999031232,0.8776786403291477,0.6050850908961372,0.6328111070655142
56,10,Schaffers,17,0.17952975928609038,0.09042363109013639,-1.0580575139735495,-0.17558758969641436,0.24661567396923204,-0.8924145737582801,-0.2711763654464298,-0.19924690168494494,-0.1932320616829927,1.1478624649922409,0.8666842887253976
57,10,Schwefel,20,0.7728809064630465,-0.9785520308883264,0.4640413783065668,-1.1095238350425174,-0.2737331119031373,-0.8996135965498886,-1.395685063066781,0.8941732504118597,-0.25314347181888647,0.707386849731047,-0.626773372860483
58,10,Sphere,1,0.3679264481940241,-1.448265383176008,0.3060097475837611,-0.593004243430472,-0.5546942175286887,0.18444675599185476,0.9566562251540882,0.9412378281669465,0.02418931549472643,2.4172017615975325,0.4017284420895103
59,10,Weierstrass,16,0.864061260392385,1.116701019297912,-0.2726082229443753,-0.12976707842214966,0.7814292407842875,1.1697916353139288,-0.6809341326604065,0.3814297779123418,-1.1580586776855073,0.251401026933904,0.3015544372247126
60,10,BentCigar,12,0.664177672537337,0.6647314803438601,-1.493297341551851,0.06509721551999498,-0.16687183342140605,-1.0769069672702503,0.5904618144182397,0.9890205148478292,-1.338251270529286,-0.466040663493107,0.5478654113840564
61,10,Discus,11,0.08472045963025776,1.1077320808940194,0.5059785472001282,-1.369573432064138,-0.45887675654380633,0.677832732559551,-0.21672292365517382,-0.5179933136005659,-1.2259577158762744,0.7968396126940757,-0.44829091222674927
62,10,Ellipsoid,2,0.2753505302474698,1.346914364533546,-0.17503341391044913,0.7341089556314307,-1.1855274102840445,0.3790385041238699,0.1680829442984921,1.3010381874708945,0.06420981144005844,1.2522690481118361,-0.0006841838994026397
63,10,Katsuura,23,0.7059498201164518,0.26427478450615893,0.4329078060435497,1.1508243249449512,-0.7640563690931732,-0.5709793885581279,-1.8814283066097663,0.994985267155227,-0.5954661889004466,1.0901464768345832,1.4929851143873973
64,10,Rastrigin,15,0.3124591187157111,1.3300069548456475,-0.6635776776941195,2.2711704646965245,0.4944171645119112,2.5540534059472426,0.9698315816070653,0.649972294810125,-0.9431692287627412,-0.964240431559153,1.8959134463428657
65,10,Rosenbrock,8,0.23847925945335058,1.1215481775597442,0.8564251763704064,-0.1566545754951151,0.8213289689111755,-0.17027201509340417,-1.2231551408503183,-0.7878806095168588,0.5290881264536664,1.204046457014591,-0.5501358130232793
66,10,Schaffers,17,0.3102530098830494,1.8439992666202867,0.7165716155386419,0.08923922012501605,-2.1807629059838525,-0.3576426065688117,-0.43090185983757723,0.7970727576744568,-0.608763690627324,-0.6765158760878581,0.7123820682483135
67,10,Schwefel,20,0.905719025797398,0.03136512172265183,-1.2665449356185183,0.477634851161372,0.42615360073345926,0.5909820735923392,-0.2865208979549485,-0.2775853079538121,0.38188554988193507,-0.5977581954075019,1.009075832397474
68,10,Sphere,1,0.6113081995069138,-0.15063555602352063,-0.9386631445627315,-0.286180249624074,-0.29415533790481785,-1.3029868391975246,-0.9125817379863687,0.8788024297688197,-0.5332380730594556,1.970928468876751,-1.4894753599705925
69,10,Weierstrass,16,0.608505971471331,-0.8387374619139628,0.5674460976515943,-0.46453595464971875,-1.4855534030987794,1.1177792626952994,-1.0905783928616632,1.3562694263446402,-0.16572047367592552,0.004761783092750428,-0.044644454962145176
70,10,BentCigar,12,0.8893845553216014,-1.265048454225808,0.6494431213925562,-0.7879690802558283,-0.9968410091926432,-1.4698151623522464,0.2639267086584726,0.23995963912703677,-0.7538888958224486,-0.8780364570802949,-0.7802278998225894
71,10,Discus,11,0.3130664161361295,-0.16064648051566385,-0.41191821691162267,0.8153944188991872,-0.5862735162064039,-0.20952371757993324,0.8952618812893818,-1.6693867011485983,-0.8037417400201321,-0.416694928574518,-0.09855259474767204
72,10,Ellipsoid,2,0.9668326060210501,-0.003509096287143165,-0.9173443078378467,1.4412176494257851,0.6662061775059949,1.660050762993166,1.486661603763268,0.16259393816704368,0.8670614765525136,-0.3610520495725939,-0.1977532232404162
73,10,Katsuura,23,0.7487899742322837,-1.386508459724988,-1.602826221721787,-0.69621424606386,0.3266602603898913,1.5919756877190068,-1.4465400846359249,0.22122506395354044,-0.1542246841729036,-1.10363372445844,-1.066732242043919
74,10,Rastrigin,15,0.019100215084093874,-0.5446617249415483,-0.14101485506933625,0.950680416802957,-1.8112554149576796,-0.2260201366600469,-1.0175292709843444,0.15643651059657557,-0.48174561646802,0.6916558376175069,-0.6384375344027067
75,10,Rosenbrock,8,0.7898067388187874,-0.6079261721031222,1.8331578395096384,-0.25980440324053394,1.7551814454229104,-0.20190234468761278,0.657006541638501,0.9598497801573974,-0.21884595467610155,-2.0322596396192374,-0.886014786036854
76,10,Schaffers,17,0.8358856081768941,1.1803477503594435,-0.8393952353923331,0.23470796455055376,1.4575210333225197,-0.28776453123169377,0.12318352535214011,0.3648292240403337,-0.7517351456168871,-0.7478755334665779,0.38578409492473925
77,10,Schwefel,20,0.9991195439514374,-0.7641336478027773,-2.353223142749439,-1.3025231724044888,3.165395365319053,-0.15821809946950635,0.7773205012680514,-1.0010771943681798,-1.5068989737018408,0.10252457441275105,-1.3686332520038487
78,10,Sphere,1,0.483921250174132,-0.49611897629691654,-0.5378248370684788,0.5651478609926012,0.9123470222248808,-0.268284913002299,-0.38958978619014606,-0.38635978919390046,-0.46853117846818365,1.4159367041065032,0.09842234009214074
79,10,Weierstrass,16,0.03434591088933436,0.4289876977222823,0.09635889806880772,-0.6098545731468236,-1.902281872672008,-0.5400177084757063,-0.15089003507556828,-0.17204574431684816,0.46659848760382217,-0.45710740885218365,0.7291523598578622
80,10,BentCigar,12,0.1199176148272979,-0.12155549114475891,1.263277966774874,0.5383397467558149,0.09668912906716001,-0.5295645700744389,0.31944034055984344,0.30561285582864567,0.08438541966072659,-0.46201293547158284,0.1642353131314485
81,10,Discus,11,0.9338242713551461,-0.15138952174093334,-0.21064480460305865,0.18415685623839517,1.0550159974323117,-0.9625198527361762,1.0548508010841429,-2.050509596835147,-1.0102613919384447,-0.5911045836236302,-1.8679958938590897
82,10,Ellipsoid,2,0.7141970114736828,-0.6908829444755173,-0.13685358730182695,-0.34123196591707566,1.274522353868459,-0.998204995644024,1.7883104863195023,1.3176066421933295,0.27594585582657594,-0.48345789998592215,0.40814737432700415
83,10,Katsuura,23,0.8714909625505604,0.01787287961796183,1.20116223005187,0.4989379223594657,-0.023379673516014415,-0.22970099190170465,-0.6559683750033136,-1.795933570487114,1.635789224857681,-1.3365274329452745,0.39604628266752295
84,10,Rastrigin,15,0.9840898155248509,-1.5023881332206352,-0.12470831717427852,0.36462053189238286,-1.287890883709119,1.8959061928681058,2.0223969180911,-0.12071180306191347,0.5019873603641798,1.1319968442490942,1.4393383103546964
85,10,Rosenbrock,8,0.7332598226139067,1.2923636684502744,0.9720667997955823,0.7681752722500325,0.29066893032132957,0.5509153204065991,1.0764669881352038,0.26961797709050844,0.9561437820526263,0.009275991978917469,-0.056428398249560495
86,10,Schaffers,17,0.7328336841026526,0.5551867411898371,-0.40912549999776476,-0.5567625643397377,1.6502867551820681,-0.10496494548237754,-1.0926533560000045,1.3394327032667095,-1.2110297365787916,0.2830157157997559,0.8937464265935072
87,10,Schwefel,20,0.6398086135032548,0.2006009020429588,-1.4111101185019292,-1.0535902432082431,-2.082765688075026,0.4431210439604616,-0.006851749647090302,1.6740514430495959,-1.4104400346585628,0.015274099119331332,1.4256605806233233
88,10,Sphere,1,0.9109709175959193,-2.4051370574556103,1.351550582839079,1.0936192554123834,-0.24323109904279006,0.2562568434603824,-1.31209169456621,-0.3566264586351269,-1.1674501261136856,2.0937147750507004,-1.1856134660424382
89,10,Weierstrass,16,0.7628606632516498,-0.3819211663244399,-0.24233773733432,-0.017341202614034493,2.4994409728768288,3.308366435497731,-0.5359446989761287,-0.12840317853752048,0.6291645485487278,-0.2835812372381065,-1.7522840467069567
90,10,BentCigar,12,0.5,0,0,0,0,0,0,0,0,0,0
91,10,Discus,11,0.5,0,0,0,0,0,0,0,0,0,0
92,10,Ellipsoid,2,0.5,0,0,0,0,0,0,0,0,0,0
93,10,Katsuura,23,0.5,0,0,0,0,0,0,0,0,0,0
94,10,Rastrigin,15,0.5,0,0,0,0,0,0,0,0,0,0
95,10,Rosenbrock,8,0.5,0,0,0,0,0,0,0,0,0,0
96,10,Schaffers,17,0.5,0,0,0,0,0,0,0,0,0,0
97,10,Schwefel,20,0.5,0,0,0,0,0,0,0,0,0,0
98,10,Sphere,1,0.5,0,0,0,0,0,0,0,0,0,0
99,10,Weierstrass,16,0.5,0,0,0,0,0,0,0,0,0,0
